word_freq_make	word_freq_address	word_freq_all	word_freq_3d	word_freq_our	word_freq_over	word_freq_remove	word_freq_internet	word_freq_order	word_freq_mail	word_freq_receive	word_freq_will	word_freq_people	word_freq_report	word_freq_addresses	word_freq_free	word_freq_business	word_freq_email	word_freq_you	word_freq_credit	word_freq_your	word_freq_font	word_freq_000	word_freq_money	word_freq_hp	word_freq_hp	word_freq_george	word_freq_650	word_freq_lab	word_freq_labs	word_freq_telnet	word_freq_857	word_freq_data	word_freq_415	word_freq_85	word_freq_technology	word_freq_1999	word_freq_parts	word_freq_pm	word_freq_direct	word_freq_cs	word_freq_meeting	word_freq_original	word_freq_project	word_freq_re	word_freq_edu	word_freq_table	word_freq_conference	char_freq_;	char_freq_(	char_freq_[	char_freq_!	char_freq_$	char_freq_#	capital_run_length_average	capital_run_length_longest	capital_run_length_total	!spam	!not_spam
0.43	0.28	0.43	0	0.04	0.11	0.04	0.21	0.4	0.69	0.23	0.88	0.52	1.14	0	0.23	0.4	0	2.93	0	1.36	0	0.97	0.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.064	0	0.311	0.734	0.145	5.328	144	3016	1	0
0	0	0.55	0	1.11	0	0	0	0	0	0	0	0.92	0	0.18	0	0.37	0.37	3.14	0	0.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.186	0	0.434	0	0	1.377	4	73	1	0
0	0.47	0	0	0	0.47	0	0	0.23	0.23	0	1.19	0.47	0	0	0.23	0	0.47	2.63	0	0.47	0	0	0.23	0	0	0	0	0	0	0	0	0	0	0.23	0	0.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.327	1.357	0.046	5.769	72	450	1	0
0	0	0.48	0	1.45	0	0	0	0	0	0	0.97	0	0	0	0	0.97	0	2.42	0	2.42	0	0.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48	0	0	0	0	0.084	0	0.421	0.252	0	5.173	80	238	1	0
0.72	0	0	0	0	0	1.45	0	0	0	0	0.72	0	0	0	0	1.45	0	2.18	1.45	5.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105	0	0	2.689	25	78	1	0
1.17	0	0	0	0	0	0	0	0	0	0	1.17	0	0	0	0	1.17	0	3.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17	0	0	0	0	0	0	0.924	0	0	1.966	10	59	1	0
0	0	0	0	0.64	0	0	0	0	0	0.64	0.64	0	0	0	0	1.29	0	1.29	5.19	1.29	0	0	0.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.468	0	0.093	0	0	2.755	66	135	1	0
0.47	0.31	0.47	0	0.07	0.13	0.05	0.26	0.44	0.76	0.26	0.97	0.57	1.26	0	0.26	0.44	0	3.22	0	1.47	0	1.1	0.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.068	0	0.331	0.79	0.159	6.073	193	3043	1	0
0.17	0	0.17	0.44	0.17	0	0	0	0	0	0	0.35	0.52	0.17	0	0.08	0.52	0	4.04	0	2.64	1.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0	0	0.709	0.105	0	0	0	0	2.039	18	414	1	0
0	0	0.12	0	0.36	0.24	0	0	0	0	0.12	0.12	0.12	0	0	0	0	0	1.21	0	0.96	0	0	0.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.043	0	0.693	0	0	1.335	11	195	1	0
0	0.19	0	0	0.68	0.09	0.09	0	0.29	0.09	0.48	0.77	0.09	1.65	0	0.58	0.87	0.19	3.21	0	2.43	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0.29	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0.06	0.045	0	1.597	20	329	1	0
0	0.42	0.42	0	0	0	0	0	0	0	0	0.84	0	0	0	0	0	0.84	2.95	0	2.53	0	0.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.075	0	0.6	0.3	0	4.02	82	197	1	0
0	1.25	0	0	0	0	1.25	0	0	0	0	0	0	0	0	1.25	1.25	1.25	1.25	0	3.75	0	0	0	0	0	0	0	0	0	0	0	1.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.199	0	0	0.298	0	0	3.976	32	171	1	0
0	0.7	0	0	2.83	0	0	0	0	0.7	0	0.7	0	0	0	1.41	1.41	0	7.09	0	5.67	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126	4.176	44	142	1	0
0.34	0.05	0.58	0	0.63	0.17	0	0	0.75	0.23	0.34	1.27	0.34	0	0	0.58	0.05	0.17	3.01	2.61	1.5	0	0.17	0.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.204	0	0.13	0.186	0.027	4.225	131	1107	1	0
0	0	0	0	0	0	1.61	0	0	1.61	0	1.61	0	0	0	0	0	0	3.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23	0	0	4.941	60	84	1	0
0	0	0	0	0.49	0	0.98	0	0	0	0	0.98	0	0	0	0	0.98	0	2.45	0	1.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.064	0.258	0	0.645	0.064	0.064	3.552	25	135	1	0
0.44	0	0.88	0	0.44	1.32	0	0	0	0	0	0	0	0	0	0	0	0.44	1.76	0	2.2	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222	0	0	0.444	0.37	0	2.413	16	140	1	0
0.1	0.2	1.01	0	0.8	0.8	0.5	0	0.8	0.1	0.3	0.7	0.3	0	1.61	0.1	0	1.11	1.31	0.2	0.7	0	0.6	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0.1	0.1	0	0	0	0.11	0	0.49	0.158	0.015	8.55	669	1351	1	0
0	0	1.66	0	1.66	0	1.66	0	0	0	0	1.66	0	0	0	3.33	0	0	1.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284	0	1.424	0	0	24.333	59	146	1	0
0	0.52	1.05	0	2.63	0.52	1.05	0	0	0	0.52	1.05	0	0	0	1.05	1.05	1.05	4.21	0	1.57	0	0.52	0	0	0	0	0	0	0	0	0	0.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.091	1.276	0.729	0.091	3.062	19	98	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.46	0	2.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.415	0	0	1.909	9	42	1	0
0	0.89	1.15	0	0.12	0	0	0.12	0.25	0.12	0.12	0.38	0.12	0	1.15	0	0.12	2.04	2.81	0.12	1.27	0	0	0.12	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0.185	0	0.37	0.061	0	2.878	84	475	1	0
0.59	0	0.35	0	1.66	0	0	0	0.23	1.3	0.71	2.49	0.59	0	0	0.59	0.11	0	4.51	0	1.66	0	0.47	0.83	0	0	0	0	0	0	0	0	0	0	0.23	0	0	0	0	0.11	0	0	0	0	0.11	0	0	0	0	0.038	0	0.155	0.233	0.019	3.625	54	504	1	0
0.9	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0.9	0.9	1.81	0	2.72	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.564	0	0	2.818	19	62	1	0
0	0.29	0	0	0	0.29	0.29	2.04	0	0	0.29	1.16	0.29	0	0.29	1.16	2.33	1.16	2.33	0	1.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.132	0	0.044	0	0	1.559	24	145	1	0
1.18	0.39	0.59	0	0	0.98	0.19	0.19	1.38	0.39	0	0.98	0	0.19	0	0.98	0	0	2.56	0.39	1.38	0	0	1.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.237	0	0.765	0.316	0.026	6.652	76	632	1	0
0	0	0	0	0	0	0	3.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04	0	0	0	0	0.198	0	0.198	0.198	0	3.857	25	81	1	0
0.09	0.49	0.59	0	0.29	0.19	0	0	0.09	0.39	0	1.59	0.19	0	0	0	0.09	0	3.67	0.09	1.09	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0.766	0.037	0	5.836	1.31	0	5.792	54	753	1	0
0	0	0	0	1.26	0	0	1.26	0	0	0	0	0	0	0	1.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.411	0	0.926	0	0	3.558	25	121	1	0
0	0	0	0	1.25	0	0	1.25	0	0	0	0	0	0	0	1.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.409	0	1.023	1.023	0	3.485	25	122	1	0
0	0.55	1.11	0	0.55	0.55	0	0	0	0	0.55	0	0	0	0.55	1.11	0	0	1.67	0	1.67	0.55	0.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.086	0.086	0.517	4.166	18	125	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.38	0	0	3.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.872	0	0	2.2	5	11	1	0
0.62	0.62	0	0	0	1.86	0	0	0	0	0	0.62	0.62	0	0	0	0	0.62	2.48	0	1.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.327	0	2.295	0.218	0	5.166	28	155	1	0
0.25	0.5	0.5	0	0	0	0	0	0	0.25	0.25	1	0.25	0	0	0	0	0.5	3	0	2.75	0	1.25	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.181	0	0.407	0.997	0	3.417	49	270	1	0
0	0	1.4	0	0	0	0	0	0	0	0	0	0	0	0	1.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.647	0	0	1	1	13	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	2.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03	0	0	0	0	0	0	0	0	1.03	0	0	0	0	0.171	0	0.171	0.342	0	3.809	24	80	1	0
0	0	0.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.63	0	0	0	0	0	0	0	0	0	0	0	0	0	1.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.265	0	0.797	0.885	0	9.29	75	288	1	0
0.74	0.28	0.31	0	0.07	0.21	0	0.14	0.49	0.35	0.17	0.74	0.56	1.48	0	0.17	0.49	0.03	3.24	0	1.23	0	0.56	0.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0.07	0	0.03	0	0.006	0.054	0	0.678	1.05	0.162	5.648	154	3084	1	0
0	1.14	1.14	0	0	0	0	0	1.14	0	0	1.14	0	0	0	0	0	0	0	0	3.44	0	0	1.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.197	0	3.681	35	81	1	0
0.25	0	0.25	0	0	0	0.25	0	0.77	1.55	0	0.51	0	0	0	0.25	0	0	1.55	0	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29	0	0	0	0	0	0	0	0	0	0	0	0	0.404	0	0.161	0.161	0.04	9.633	110	578	1	0
0	0	0	0	0.97	0	0.97	0	0	0	0	0	0	0	0	0.97	0	0	0	0	1.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.97	0	0	0	0	0	0	0	0.834	0	0	3.052	68	116	1	0
0	0	0	0	0	0	0	0	0	0	0	5.26	0	0	0	0	0	0	5.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.048	0	0.349	3.333	10	30	1	0
0	0	0	0	0	0	0	1.2	0	0	1.2	0	0	0	0	6.02	0	0	1.2	0	1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.443	0	0	3.782	32	87	1	0
0	1.26	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26	0	0	1.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.416	0	0	9.785	42	137	1	0
0	0.26	0.78	0	0.26	0.26	0.08	1.04	0.52	1.56	0.26	0.69	0.17	0.08	0.69	0.86	0.34	0	1.82	0.17	1.3	0	0.08	0.34	0	0	0	0	0	0	0	0	0.08	0	0	0.08	0	0	0	0	0	0	0	0	0.08	0.08	0	0	0.096	0.234	0	0.358	0.261	0.11	3.554	54	981	1	0
0	0.26	0	0	0.26	0	0	0	0	1.88	0	0	0	0	0	0	0	0	0.26	0	0.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.407	0.067	0	0.033	0	0	5.009	55	506	1	0
0.52	1.31	0.26	0	2.9	0.26	0.79	0.26	0	0.79	1.05	1.58	0.79	0	0	0	0	1.31	3.16	0	0.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.138	0	0.046	0	0	2.934	60	135	1	0
0.47	0	0.95	0	0.95	0	0.95	0	0	0	0	0.47	0	0	0	0.47	0.47	0	4.28	0	0.95	0	1.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47	0	0	0	0	0.076	0	1.306	0.23	0	6.027	91	217	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19	1.19	0	1.19	0	0	0	1.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.181	0.787	0	3.875	31	93	1	0
0.27	0	0.16	0	0.27	0	0	0.05	0	0.21	0.1	0.93	0.1	0	0	0.38	0.1	0	2.85	0	1.2	0	0.21	0.16	0	0	0	0	0	0	0	0	0.05	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0.068	0.029	0	0.019	0.058	0.009	3.389	56	539	1	0
0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	2.4	0	0	12.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.709	0	1.56	7.82	39	305	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76	0	0	1.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.412	0	0.268	20	137	180	1	0
0.15	0	1.22	0	0.45	0	0.15	0	0.61	0.61	0	0.76	0.3	0	0.3	0.61	0.61	0	1.83	0.45	2.75	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.112	0	0.698	0.067	0	5.101	63	801	1	0
0.26	0.05	1.45	0	0.37	0.1	0	0	0.1	0.1	0.21	1.07	0	0	0	0	0	0	3.38	0	1.39	0	0	0.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0.076	0	0.262	0.186	0.025	11.793	289	2288	1	0
0.44	0	0	0	0.89	0	0	0	0	0.44	0	1.33	0	0	0	0.44	0	0	4.46	0	1.78	0	0	0.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44	0	0	0	0	0	0	1.131	0.15	0.075	2.428	28	153	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.428	4	10	1	0
0.32	0	0.8	0	0.8	0.32	0.16	0	0.64	0	0.32	1.44	0.16	0	0	0	0.32	0	3.37	0	1.28	0	0.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0.05	0.075	0	1.419	15	159	1	0
0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.317	0	0	0.952	0	0	4.823	13	82	1	0
0.5	0.19	0.57	0	0.25	0.38	0	0	0.5	0.06	0.12	0.63	0.19	0	0	0.69	0.5	0.38	3.49	0.06	1.27	0	0.31	1.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0.06	0	0	0.067	0	0.435	0.592	0.022	5.335	73	1590	1	0
0.09	0.09	1.14	0	0.38	0	0	0.09	0	0.19	0.38	0.19	0	0	0	0.66	0	0	1.52	0	1.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38	0	0	0	0	0	0.044	0.059	0	0.591	0	0	3.28	31	771	1	0
0	0	0.83	0	1.66	0.41	0	0	0	0	0	0.41	0	0	0	0.41	0	0	2.08	0	4.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.218	0	0	0	0	2.35	12	134	1	0
0.08	0	0.32	0	0.24	0.32	0	0.16	0.16	0	0	0.65	0	0	0	0	0	0	4.67	0	0.65	0	0	0.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0.32	0	0	0.24	0	0	0	0	0.045	0	0.36	0.03	0	1.42	10	196	1	0
0.28	0	0	0	0	0	0	0.28	0	0	0	0.84	0.56	0	0.84	0.84	0.28	4.51	2.54	0	2.54	0	0.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.091	0	1.147	0.045	0	7.178	104	524	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102	0	0.102	0.72	0	4.512	43	185	1	0
0	0	0	0	0	0.59	0	2.95	0	0	0	0.59	0.59	0	0.59	5.91	2.95	0.59	1.77	0	1.18	0	0	0.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.293	0	0	1.69	15	93	1	0
0.85	0	0	0	0.85	0	0	0	0	0	0	0.85	0.42	0	0	1.28	0	0	3.86	0	0.85	0	0	0.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066	0	0.535	0.133	0	11.592	110	313	1	0
0	0	1.55	0	0	0.77	0	0.38	0	0	0.38	1.16	0	0	0	0.38	0	1.16	1.93	0	0.38	0	1.16	0.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0.601	0.12	0	2.666	22	160	1	0
4.54	4.54	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54	0	9.09	0	0	4.54	0	0	9.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.076	0	0	1.428	4	10	1	0
0.21	0.21	0.42	0	0.42	0.21	0	0.42	0.42	0.21	0	0.64	0	0	0	0.85	1.07	0	4.07	1.07	1.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.216	0	0.432	0.18	0.072	4.391	36	303	1	0
0.22	0.88	0.44	0	0.22	0	0	0	1.32	1.54	0	0.88	0.66	0	1.1	0.66	0	1.54	2.87	0	1.54	0	0	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44	0	0	0	0	0	0	0	0	0	0.085	0	0.659	0.114	0.028	9.1	65	728	1	0
0.43	0	0.43	0	0.43	0.43	0	0	0	0.87	0	0.43	0	0	0	0	3.49	0	1.31	0	1.74	0	1.31	0	0	0	0.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.298	0.149	0.074	2.955	47	133	1	0
0.43	0.26	0.43	0	0.78	0.26	0	0.17	0.34	4.09	0.08	1.22	0.43	0	0.78	1.13	0.26	1.91	2.35	0	2.35	0	0.08	0.43	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0	0.08	0	0	0	0	0	0	0	0	0.056	0.241	0.042	0.709	0.056	0	4.319	126	1123	1	0
0	0.24	1.45	0	0.36	0.6	0.6	0	0.6	1.45	0.12	0.85	0.48	0	1.94	0.12	0	0	1.33	0.12	0.6	0	0.48	0.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24	0	0	0.12	0	0	0	0.117	0	0.234	0.234	0	4.493	39	746	1	0
0	0.45	1.35	0	1.35	0	0.9	0.45	0	1.35	0	0.45	2.71	0	0	0	0	0.9	2.26	0	1.8	0	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.82	0.41	0	2.446	12	137	1	0
0	0	0.21	0	0.21	0	0	0	0	0	0	0.84	0	0	0	0.21	0	0	0	0	0	0	0	0	0	0	0	0.42	0	0	0	0	0	0	0	0.42	0	0	0.21	0	0	0	0	0	0	1.48	0	0	0	0.057	0	0	0	0	2.807	39	379	1	0
0.33	0.16	0.16	0	1.35	0.67	0.16	0.33	0	0.16	0	0.84	0	0	0.33	1.52	0.33	0.16	2.88	0	2.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.113	0	0.028	0.084	0	4.971	40	532	1	0
0	0	0.24	0	0.72	0	0	0	1.69	0	0.48	1.21	0	0	0	0.24	0	0	2.91	0	1.21	0	0	0.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24	0	0	0	0	0	0	0.24	0	0	0	0	0.036	0	1.021	0.291	0.109	7.092	67	461	1	0
0	0	0	0	0.67	0	0.67	0	0	0	0	0	0	0	0	0	0	0	0.67	0	0.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114	0.114	0	0.228	0.228	0	2.847	16	168	1	0
0.13	0.1	0.55	0	0.02	0.13	0.02	1.11	0.23	0.29	0.05	0.34	0.42	0.07	0.55	0.87	0.45	0.66	3.95	0.05	1.59	0	0.39	0.34	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0.31	0	0	0	0.05	0.23	0.02	0	0	0.03	0.083	0	0.538	0.145	0.07	5.108	116	3525	1	0
0	0	0	0	0	1.05	0	0	0	0	0	0.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.057	0	0	0	0	2.675	36	99	1	0
0	0.26	0.78	0	0.26	0.26	0.08	1.04	0.52	1.56	0.26	0.69	0.17	0.08	0.69	0.86	0.34	0	1.82	0.17	1.3	0	0.08	0.34	0	0	0	0	0	0	0	0	0.08	0	0	0.08	0	0	0	0	0	0	0	0	0.08	0.08	0	0	0.096	0.234	0	0.358	0.261	0.11	3.554	54	981	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	2.05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.73	0	0	0.098	0.589	0	0	0	0	2.044	22	92	1	0
0	0.26	0.79	0	0.26	0.26	0.08	1.06	0.53	1.59	0.26	0.71	0.17	0.08	0.71	0.88	0.44	0	1.86	0.26	1.24	0	0.08	0.35	0	0	0	0	0	0	0	0	0.08	0	0	0	0	0	0	0	0	0	0	0	0.26	0.08	0	0	0.098	0.226	0	0.353	0.254	0.113	3.591	54	966	1	0
0.98	0.16	0.41	0	0.16	0.24	0	0.16	0	0.49	0.08	0.57	0.9	0	0.16	0	0	0.32	2.37	0	1.23	0	0.49	1.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.096	0	0.736	0.256	0.096	4.123	84	701	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.333	11	13	1	0
0	0.32	0	0	0	0	0	0	0	0	0	0.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.97	0	0	0.65	0	0	0	0	0	0	0	0	0	0	0.075	0	0	0	0	2.269	33	118	1	0
0.17	0.22	0.62	0	0.11	0.22	0.05	0.11	0	0.39	0.11	1.02	0.45	0.05	0.05	0	0	0.39	3.46	0	1.76	0	0.56	0.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.2	0	0.441	0.421	0.04	4.945	116	1449	1	0
0	0	0	0	0	0	0	0	0	0	0	0	1.44	0	0	1.44	0	0	5.79	0	1.44	0	1.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.543	0.271	0	2.157	11	41	1	0
0.19	0.19	0.29	0	1.07	0.19	0.19	0.97	0.87	0.58	0.09	1.07	0.19	0.87	0.09	0	0	1.17	3.81	0.68	1.75	0	0.09	0.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0.09	0	0	0	0	0	0	0	0	0	0	0.202	0.404	0.233	0.031	4.32	49	877	1	0
0	0	1.06	0	0	1.06	1.06	0	0	0	0	1.06	1.06	0	0	0	0	0	2.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.909	78	108	1	0
0	0	1.03	0	1.03	0	0	0	0	0	0	0	0	0	0	0	2.06	1.03	4.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.149	0	0	1.461	3	19	1	0
