input0	input1	input2	input3	input4	input5	input6	rndInput0	rndInput1	rndInput2	rndInput3	rndInput4	rndInput5	rndInput6	rndInput7	rndInput8	!output0	!output1	!output2	!output3	!output4	!output5	!output6	!output7
0.51	0.4	0.48	0.5	0.57	0.62	0.67	0.608317896160442	0.3884940997262476	0.9305210029425709	0.10474809036884125	0.1489473283064512	0.34860944510773706	0.6249708022475988	0.5188180533901863	0.5881223133042224	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.5	0.57	0.48	0.5	0.71	0.61	0.66	0.2914337739359215	0.3619412540663065	0.1449616357990965	0.06322251562376646	0.07850370984579014	0.060471942002793266	0.7135597690928794	0.7007138293620423	0.14841781585694735	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.6	0.46	0.48	0.5	0.45	0.81	0.83	0.031328120871676246	0.6598168777126086	0.34693032438673066	0.7378961053208105	0.28767423432503025	0.7561518709987611	0.07760441188050604	0.467624390588088	0.0082905318981219	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.37	0.47	0.48	0.5	0.39	0.76	0.79	0.27186526719808246	0.8980416565373837	0.995063152163645	0.4602479140870622	0.589311907688579	0.031186793210603136	0.39831329300291063	0.1889331004890189	0.30834838822046584	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.58	0.55	0.48	0.5	0.57	0.7	0.74	0.4574304177542675	0.4482963264891181	0.5655423652175767	0.004612980475295347	0.9178565381507404	0.9509198217701923	0.8456388164613811	0.9722346486174211	0.4217329263245969	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.36	0.47	0.48	0.5	0.51	0.69	0.72	0.8965634704753392	0.7370948277299229	0.47785775032689337	0.4093980943408988	0.24113518603732986	0.10171759311345008	0.2804068718053664	0.11329974749407079	0.7611100668066528	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.39	0.41	0.48	0.5	0.52	0.72	0.75	0.8220827420418725	0.42980627297105134	0.33279146964839956	0.5743802310439312	0.05357669261849973	0.6479070511276516	0.7923961002085563	0.5994066212176691	0.05137626958745323	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.35	0.51	0.48	0.5	0.61	0.71	0.74	0.9161641122414163	0.4885953351448703	0.43707828918142044	0.5130693098982163	0.24714447289808839	0.9468069719860068	0.9028488332347865	0.9098473089297615	7.37006636565174E-4	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.31	0.44	0.48	0.5	0.5	0.79	0.82	0.10806316066199617	0.7111337117978386	0.5926778968175275	0.5209733732148559	0.6440032750973618	0.6196159574370352	0.5545907491636685	0.3156582634798999	0.8591485913075771	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.61	0.66	0.48	0.5	0.46	0.87	0.88	0.678022163935154	0.6061878585937317	0.4785466847752856	0.9810253213558208	0.09409453452155248	0.37871498762248423	0.5625951183986602	0.5615560833336094	0.6288989914291024	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.48	0.49	0.48	0.5	0.52	0.77	0.71	0.007508479933282963	0.6528516438857779	0.9172398369345313	0.3642730658588744	0.5683572227094943	0.9588404505771421	0.020993238705912076	0.14713189902106472	0.34029695865823995	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.11	0.5	0.48	0.5	0.58	0.72	0.68	0.8488339852607064	0.025126712555695763	0.00851420732632402	0.7505802731969523	0.8821958903366265	0.6427811324384974	0.3796643159672284	0.42104199455380387	0.06101666616791668	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.31	0.36	0.48	0.5	0.58	0.94	0.94	0.9442518371310065	0.9831107192063566	0.07980694890350337	0.21855277655233074	0.7349787069637582	0.8636152631114459	0.22826289315533954	0.18951955694203215	0.5735822325481574	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.68	0.51	0.48	0.5	0.71	0.75	0.78	0.14203121894691673	0.36044825470604447	0.16607696320698784	0.6611775946568944	0.7245227312063857	0.22048101218591476	0.43338610647839904	0.28729959181418097	0.3802622194398291	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.69	0.39	0.48	0.5	0.57	0.76	0.79	0.0533816390615125	0.49990414865820065	0.25312364395132936	0.3126359448651358	0.05561905587733684	0.4901235612899142	0.7092688331311294	0.5921526411753101	0.26393581486376394	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.52	0.54	0.48	0.5	0.62	0.76	0.79	0.5512514065442105	0.14332132389902374	0.5936635442795973	0.9344850225339775	0.9403626647831818	0.8313174219375636	0.8861668711466864	0.059037790116332034	0.4048516738616156	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.46	0.59	0.48	0.5	0.36	0.76	0.23	0.9277773049641772	0.8603832602535013	0.040996928970556845	0.4465433929845012	0.5104822299535591	0.7474529666453429	0.7111791652374488	0.06861715081115916	0.3190393536513254	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.36	0.45	0.48	0.5	0.38	0.79	0.17	0.581519973125358	0.801804334872214	0.644532616119227	0.6303797354167553	0.08963177134618139	0.716857207818246	0.6194381071748024	0.6996870995266412	0.4542978279867189	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.51	0.48	0.5	0.35	0.67	0.44	0.9379632749957728	0.8570803391325538	0.4618561174803244	0.3872138621985767	0.6871474710778783	0.579022818852204	0.7364305365619661	0.9770731254077064	0.5313204508971788	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.1	0.49	0.48	0.5	0.41	0.67	0.21	0.008020432907006936	0.008073369335348746	0.33004977414814696	0.45806392132190255	0.02368576261917088	0.9649726310958672	0.10845378673506101	0.5782634316650455	0.3661223826048223	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.3	0.51	0.48	0.5	0.42	0.61	0.34	0.36918763285119405	0.6912204733583894	0.018362901063398107	0.18198941275659342	0.5057926210475621	0.8293121951310487	0.7534925141796098	0.9974999723410772	0.4117761549678528	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.61	0.47	0.48	0.5	0.0	0.8	0.32	0.34977381653014095	0.1024472730927738	0.5241464770397849	0.32100565597168906	0.6740970400551247	0.3564710892345839	0.055483454967495405	0.27816897177629474	0.6597136466129484	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.63	0.75	0.48	0.5	0.64	0.73	0.66	0.5460268113854252	0.5970886235418955	0.6724555339531199	0.5478509589061146	0.6632102012941058	0.2868614763500792	0.5208416832678961	0.6066474040673412	0.7521912660895743	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.71	0.52	0.48	0.5	0.64	1.0	0.99	0.10910793224429238	0.6911965351070795	0.3953398791982916	0.1560441109693712	0.3833986100164942	0.8970254321395672	0.4434987475098966	0.8655522057363603	0.017977309172091283	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
0.85	0.53	0.48	0.5	0.53	0.52	0.35	0.2185207426053214	0.5387004452071787	0.354052659745861	0.05753525584409902	0.10869044218506585	0.7466914130773802	0.5021101011674115	0.6264562237076015	0.32868687334536484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.63	0.49	0.48	0.5	0.54	0.76	0.79	0.7500117826357421	0.21678680646148885	0.971175766115126	0.023059475528278583	0.08421041146107877	0.13250250845281375	0.9390879844481267	0.19350716564573367	0.37519784367577236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.75	0.55	1.0	1.0	0.4	0.47	0.3	0.3439538577729031	0.8964713067407455	0.15880707994121956	0.7369470676190908	0.4662901058673442	0.7841946236882419	0.1989483684359471	0.07566653386105715	0.4437181735143998	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
0.7	0.39	1.0	0.5	0.51	0.82	0.84	0.7375035181461967	0.47310132077865097	0.1647337711496929	0.43493644964846667	0.4549759411691139	0.4739031185538798	0.004091855636560782	0.7922740554511944	0.2917753718600069	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
0.72	0.42	0.48	0.5	0.65	0.77	0.79	0.7346439656296275	0.15847521800503084	0.6211377938220286	0.8736186803174403	0.2412879815872403	0.48074550100821234	0.6573466673867372	0.880415264947742	0.01786546604057948	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.79	0.41	0.48	0.5	0.66	0.81	0.83	0.8697817805602536	0.23215936781037227	0.5323223056601852	0.6516244801246882	0.48678394193300345	0.9082776280705922	0.22600106870827563	0.10343102478519994	0.15951186867372447	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.83	0.48	0.48	0.5	0.65	0.76	0.79	0.964834196338484	0.715147451495236	0.009259213489985596	0.5408972794506429	0.2853511174159854	0.20690957027598988	0.8202137875619508	0.9566289411051742	0.35988066908837735	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.69	0.43	0.48	0.5	0.59	0.74	0.77	0.7545934881524172	0.551379340670639	0.7757262354925977	0.05101713002296071	0.367098522735797	0.6138918126728982	0.5687799479710374	0.49319544380623404	0.32681113436395515	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.79	0.36	0.48	0.5	0.46	0.82	0.7	0.18997985088939262	0.2804534515122179	0.9956678431761199	0.3102267349438136	0.8773245967943731	0.13600112437416267	0.10177745072824362	0.03935685265147071	0.8769386327597087	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.78	0.33	0.48	0.5	0.57	0.77	0.79	0.02597535121190564	0.020623502344886635	0.3570189919774811	0.8278658029425878	0.6689573421924302	0.4919396788872129	0.8153947550829196	0.5023557739241762	0.9390607389616074	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.75	0.37	0.48	0.5	0.64	0.7	0.74	0.7709840372244303	0.09478170679454534	0.966768169910378	0.3631217075732678	0.8274646537269187	0.8282526594490102	0.4863132138756916	0.941902651954908	0.04100263998183573	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.59	0.29	0.48	0.5	0.64	0.75	0.77	0.697975877957848	0.4058369736067202	0.130301082127379	0.6453601152229194	0.9902383286863201	0.4742110999039689	0.023469272618559467	0.9246375112950747	0.14875320185127983	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.67	0.37	0.48	0.5	0.54	0.64	0.68	0.5964883846536454	0.5389140887088015	0.6968710816082828	0.24962222812284007	0.7958370657247683	0.659060694993203	0.9339381921138796	0.7363620260025596	0.2463686083844555	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.66	0.48	0.48	0.5	0.54	0.7	0.74	0.6044279726786075	0.4614043385163672	0.1996931090446462	0.5983245964698852	0.14447722494124715	0.5579225153667214	0.4643290291910872	0.4586906656879286	0.1213601568330438	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.64	0.46	0.48	0.5	0.48	0.73	0.76	0.9310220229268514	0.7537923880809817	0.8131568411563233	0.6612059408444372	0.9846006029935738	0.24432311379086247	0.3794443655662916	0.47825127067535866	0.5131599915498641	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.76	0.71	0.48	0.5	0.5	0.71	0.75	0.8902340853918635	0.3673721778737211	0.13903154482436397	0.958801979781567	0.0056076716981997565	0.8876362458952579	0.14701529104643518	0.1492279038047274	0.7210160601874991	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.84	0.49	0.48	0.5	0.55	0.78	0.74	0.2991275575323322	0.23247770215722663	0.9984623262407624	0.09898743362274476	0.11371557714629599	0.288073761057994	0.9967465674671355	0.3882289265840153	0.6877759984658514	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.77	0.55	0.48	0.5	0.51	0.78	0.74	0.9774852043899018	0.4420258153372809	0.624156249356043	0.8213425126554266	0.16267950827664746	0.27267929087676734	0.5420692898450393	0.558614652612159	0.9447333251919867	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.81	0.44	0.48	0.5	0.42	0.67	0.68	0.0496194584634676	0.5593519119386153	0.9376548452771668	0.2938369706635998	0.10561343797966483	0.404362873900348	0.1724593610808618	0.9560103393724204	0.1306556811338092	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.58	0.6	0.48	0.5	0.59	0.73	0.76	0.8222245149008223	0.767189684975917	0.5672247523839512	0.49444804347828775	0.6715043962579605	0.36020223158940734	0.6800397007552197	0.42051941222525435	0.6408242841351193	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.63	0.42	0.48	0.5	0.48	0.77	0.8	0.674615854091734	0.7135267952840821	0.7212443474652472	0.7607201113781835	0.8125082524342011	0.674167961101644	0.17899582529426672	0.86361532142092	0.27143388852749384	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.62	0.42	0.48	0.5	0.58	0.79	0.81	0.8635786896713294	0.815894875845631	0.15355933473359484	0.48480751273140676	0.6883209183227443	0.23309506794332613	0.08742161094160317	0.3917993745391619	0.11773508551133416	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.86	0.39	0.48	0.5	0.59	0.89	0.9	0.9202679035721812	0.8405213082077337	0.5277388722305014	0.29763377069580654	0.936930274231399	0.7322111670213335	0.39262618900120805	0.32086448180811544	0.6494830238557859	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.81	0.53	0.48	0.5	0.57	0.87	0.88	0.12072342848383955	0.4032016727870118	0.1801622496163825	0.2713049651330953	0.44162502459852293	0.5631256634015274	0.4843778246688266	0.7979744592098676	0.260517430044404	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.87	0.49	0.48	0.5	0.61	0.76	0.79	0.09617158066666176	0.6060801723232934	0.555666228898582	0.43815701771882687	0.6789381276791958	0.5466969757514101	0.9879982025695799	0.7649592985637219	0.5824367568865845	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.47	0.46	0.48	0.5	0.62	0.74	0.77	0.9547703349742329	0.4950798533741939	0.711890697387212	0.9860129510169693	0.41356934003607726	0.10823921456246366	0.26603975218336207	0.9624109290535688	0.3262146270936117	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.76	0.41	0.48	0.5	0.5	0.59	0.62	0.5348837052782648	0.17169955012883087	0.14939339414082264	0.4696350796972788	0.6401749365348264	0.2815809844963587	0.9211790031114502	0.5630896544709186	0.7456755061403786	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.7	0.53	0.48	0.5	0.7	0.86	0.87	0.1378170697639136	0.952062367886698	0.0026528081363188516	0.21985151677384973	0.34870621615740194	0.4249321684372237	0.24997432522594654	0.7112914712619167	0.8046823892609956	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.64	0.45	0.48	0.5	0.67	0.61	0.66	0.7790057180605598	0.23179042191927823	0.03272880836401415	0.28578839714533866	0.8139482762590217	0.5060752614360657	0.1424317453392635	0.5529683753509808	0.17164882587812558	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.81	0.52	0.48	0.5	0.57	0.78	0.8	0.8813870168344641	0.8892504988649407	0.5867839136912667	0.7022737966350229	0.6378768412191768	0.18858921286625585	0.23969779590881135	0.9878231216586244	0.49159227014256857	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.73	0.26	0.48	0.5	0.57	0.75	0.78	0.07879545260098264	0.20185802187814528	0.34426387157391225	0.9681216070076609	0.6709376840124633	0.8453543361253723	0.9524185320269518	0.9072894513005917	0.3496669163223093	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.49	0.61	1.0	0.5	0.56	0.71	0.74	0.2082079140792672	0.37813638955635065	0.4075274202238617	0.7088358925328542	0.10689445345601234	0.6338783316387057	0.6367085847937424	0.6127753039493647	0.12498981986655211	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.88	0.42	0.48	0.5	0.52	0.73	0.75	0.10669650218052296	0.5856479400080251	0.46260334365833733	0.015566214068961082	0.1316923973307248	0.02113545796979488	0.21667124841334862	0.8762563232274866	0.7253878285661927	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.84	0.54	0.48	0.5	0.75	0.92	0.7	0.6072821282063979	0.9652244708744744	0.30844167447472615	0.010045447470327873	0.40712348179785307	0.891584926877243	0.655810349875735	0.15782656707465204	0.7508396041395701	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.63	0.51	0.48	0.5	0.64	0.72	0.76	0.2656373109012099	0.33256888400452767	0.2627759887343911	0.7626138366756801	0.7101280269750688	0.1978815818111539	0.4089746482202893	0.6750675290070196	0.35626276090013886	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.86	0.55	0.48	0.5	0.63	0.81	0.83	0.9106496769380819	0.34480291816991115	0.4283709037569644	0.6623145019149256	0.20753228190545403	0.596108587915417	0.9505458061950435	0.6074309177948041	0.08714957581794958	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.79	0.54	0.48	0.5	0.5	0.66	0.68	0.5551754506131276	0.9461386001871942	0.6925564448305948	0.9546979950966027	0.06773963103169756	0.982356478509708	0.6813606307857689	0.883746250422244	0.30690274562414566	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.57	0.38	0.48	0.5	0.06	0.49	0.33	0.15492441755383668	0.2962914164917776	0.2857700270118215	0.27064206048664996	0.6403336094131024	0.14834841676866717	0.4430223696451755	0.06871989494135411	0.9968169384016845	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.78	0.44	0.48	0.5	0.45	0.73	0.68	0.023897191679296714	0.556625531680721	0.27514565671934343	0.16330023708968744	0.2778233391235565	0.18930956642870966	0.01394584740045246	0.7237434289533919	0.48955044459984665	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.78	0.68	0.48	0.5	0.83	0.4	0.29	0.24101163977185225	0.11884838555163879	0.15369808492399084	0.7269235450983588	0.885589330643073	0.6615900142787708	0.4465735436563828	0.7326855696146227	0.21818989859847038	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.63	0.69	0.48	0.5	0.65	0.41	0.28	0.37890596240075647	0.7290167885797993	0.09925132302503425	0.7153573488937088	0.04486378021020876	0.21797555343163755	0.02970977767680305	0.9937470455448566	0.633054124970373	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.67	0.88	0.48	0.5	0.73	0.5	0.25	0.14642870324170676	0.5964623522395331	0.7683576351436389	0.1922528058147066	0.09043114069612257	0.5036308212144035	0.35747882574325096	0.719520344342409	0.4670353732063335	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.61	0.75	0.48	0.5	0.51	0.33	0.33	0.23534595479010512	0.559092233521353	0.9563067569695097	0.8408152698919177	0.12925356980986913	0.23225242116732447	0.955980545826393	0.0761321967706573	0.3530521037613986	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.67	0.84	0.48	0.5	0.74	0.54	0.37	0.45701324698511747	0.47530265233994207	0.30294718404438403	0.9816017074565347	0.717754581951853	0.7277179345670111	0.12589739095650931	0.3731218110344148	0.15730326378646697	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.74	0.9	0.48	0.5	0.57	0.53	0.29	0.802937756291794	0.49951880511443003	0.8252206768857698	0.5830308557411701	0.10513932590337227	0.21691140903906514	0.05497677596961692	0.5711503766102242	0.49120869309077964	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.73	0.84	0.48	0.5	0.86	0.58	0.29	0.014806923943345707	0.3920183876141007	0.7117228494138652	0.4008059786230552	0.8849134146072878	0.6995250146908117	0.7644239333890395	0.16163289577568296	0.29957524148842474	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.75	0.76	0.48	0.5	0.83	0.57	0.3	0.9452995971372876	0.25390934366940165	0.8261345769736227	0.7092005255398941	0.03353834400651756	0.8236576989575332	0.3499683429043302	0.8495726694995867	0.9776505340747139	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.77	0.57	0.48	0.5	0.88	0.53	0.2	0.488457695635219	0.6579250093973822	0.10907658808699427	0.745457970259862	0.7782461418609381	0.15958831495719705	0.44903398958812013	0.14032972484512896	0.649791878971217	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.74	0.78	0.48	0.5	0.75	0.54	0.15	0.5748710741398182	0.1447564850136216	0.8952847798500415	0.957760488230422	0.5086670863448863	0.9205892862883436	0.7518216001276834	0.22298294842967414	0.07421021580509146	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.68	0.76	0.48	0.5	0.84	0.45	0.27	0.8891321493994321	0.6712101719344503	0.41329065192075953	0.006332934626995468	0.07298833501968804	0.4832087607329103	0.4610689265480086	0.1286688327909633	0.18680678723969302	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.56	0.68	0.48	0.5	0.77	0.36	0.45	0.21564396299928923	0.2817191538313112	0.7429446138566075	0.788046040175032	0.06801948658817258	0.12850963866211684	0.4938590883131845	0.8668032941773243	0.49329543477575755	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.65	0.51	0.48	0.5	0.66	0.54	0.33	0.2218336685972011	0.5296477407131527	0.4382154395189233	0.1342064951221007	0.7246831139380832	0.3262837724022907	0.7253533322582091	0.4239639732332525	0.30118391669087863	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.52	0.81	0.48	0.5	0.72	0.38	0.38	0.3723670838756791	0.07619445207790243	0.505913361389186	0.6913298907232831	0.02210522953922922	0.845173223402891	0.7526952881702942	0.9625896667808269	0.2153911978487003	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.64	0.57	0.48	0.5	0.7	0.33	0.26	0.08797238651766104	0.572684747780085	0.3578510765048728	0.4368347428505652	0.06763274550726373	0.379959683486341	0.9492057973556018	0.23970563756181773	0.25072275226770224	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.6	0.76	1.0	0.5	0.77	0.59	0.52	0.5737767439000943	0.6283669403609401	0.8960985608930473	0.6842235168565934	0.12450858372205142	0.3170505938640962	0.2512309192838037	0.38694859155391015	0.8952235762200544	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.69	0.59	0.48	0.5	0.77	0.39	0.21	0.664441731730119	0.6576368163872496	0.6637326896870305	0.14156546657619062	0.9139039232842096	0.9441213822159571	0.056286286003828456	0.7273168763234394	0.06738146613204032	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.63	0.49	0.48	0.5	0.79	0.45	0.28	0.7346916495899392	0.98152864602953	0.46900751874544844	0.953481112193529	0.07428163039547642	0.9763745104704747	0.6801538046067901	0.3140106175335785	0.24094071860966104	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.71	0.71	0.48	0.5	0.68	0.43	0.36	0.8673646774406608	0.42419427655407393	0.5637889839896881	0.8282562249859269	0.11419429519006608	0.20491031511479463	0.4498340631124965	0.6671323572011256	0.03810693197328863	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.68	0.63	0.48	0.5	0.73	0.4	0.3	0.8240996357748199	0.43857032091826287	0.9226493587396073	0.6392864591375527	0.9184956870038249	0.29349058519189786	0.7495786442992776	0.23179301977354383	0.2514029631168808	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.77	0.57	1.0	0.5	0.37	0.54	0.01	0.9707429159832295	0.21923041367689333	0.18025296429120385	0.1792447498762587	0.6564040898325738	0.8406627128838556	0.6094274488983554	0.8391963866863102	0.4967395176507461	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
0.66	0.49	1.0	0.5	0.54	0.56	0.36	0.890881902799365	0.07594782037078829	0.511303876325336	0.3315387947025886	0.9415162569615186	0.8409199921673134	0.29696370732196153	0.5306549292788298	0.4235459278497915	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
0.71	0.46	1.0	0.5	0.52	0.59	0.3	0.5627646485541407	0.725367116778812	0.855164746876869	0.8070240187417633	0.9415735068204312	0.15048771753979173	0.11710639482033924	0.9893254229677858	0.08942633257097943	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
0.67	0.55	1.0	0.5	0.66	0.58	0.16	0.833418676641028	0.2955397667239468	0.7833108944187426	0.1755272854438299	0.41834188407863526	0.6817137636998303	0.9758963833094237	0.20068347079799642	0.10513795435946849	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
0.68	0.49	1.0	0.5	0.62	0.55	0.28	0.5724143051924908	0.2878682990741812	0.592562154461109	0.19762290510880476	0.008105380147181762	0.707387490040674	0.6813278400650459	0.8636235117787796	0.061264960477491526	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
0.74	0.49	0.48	0.5	0.42	0.54	0.36	0.09247607731400642	0.01467376373087681	0.881580060843722	0.22035616753681775	0.6418830849037741	0.9019269663982633	0.8680919942426428	0.48616371507343714	0.8190758178429292	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.7	0.61	0.48	0.5	0.56	0.52	0.43	0.5388200227778817	0.9817978909676799	0.8997641733903865	0.5807061814378789	0.5576861549709736	0.3812086027744743	0.3551882592147355	0.3087523130750103	0.8722493432650579	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.66	0.86	0.48	0.5	0.34	0.41	0.36	0.7775883187856123	0.7148715762051464	0.6746373095909259	0.2418442309504123	0.26870499423631544	0.44228036485317423	0.7739790145338658	0.06681539736476594	0.26524850963881397	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.73	0.78	0.48	0.5	0.58	0.51	0.31	0.1936367401408854	0.26222564983604535	0.5450091721477639	0.72894104043353	0.06945804125111998	0.8942840537771926	0.4686852826045378	0.1298407399546816	0.5166632069689142	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.65	0.57	0.48	0.5	0.47	0.47	0.51	0.8253488868288082	0.6218400565228954	0.5000668361547344	0.1932881755699305	0.26549268704984896	0.9498466016799344	0.7121503037040943	0.46039227837118524	0.5971776650239368	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.72	0.86	0.48	0.5	0.17	0.55	0.21	0.4164812744832923	0.642440858123355	0.5495253373782154	0.8627029494670089	0.7378205638766608	0.1934781871199217	0.869165130147142	0.60770108373835	0.9881555854907644	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.67	0.7	0.48	0.5	0.46	0.45	0.33	0.24396089581823666	0.3598238155378679	0.42715022046943074	0.40998647503351504	0.470924247877638	0.28506073143674093	0.20196962816922925	0.6283219912671736	0.6459636486891157	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.67	0.81	0.48	0.5	0.54	0.49	0.23	0.3544281715117341	0.9371173745936523	0.8689246407319302	0.4458174135246882	0.6144159650026656	0.31621150446740054	0.710804967859846	0.03734960327380177	0.11474938500141929	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.67	0.61	0.48	0.5	0.51	0.37	0.38	0.573046405563667	0.36518331041400764	0.697949134548487	0.9599342440319178	0.04697876792413613	0.46630090219805154	0.5145891517981072	0.9897323006421946	0.8370081753951504	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.63	1.0	0.48	0.5	0.35	0.51	0.49	0.8838764114433159	0.7682662715935703	0.9972884627062615	0.29847956254896113	0.12266843186340559	0.9552663049950461	0.0899210418815698	0.7366861392658896	0.4615178721737089	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
0.57	0.59	0.48	0.5	0.39	0.47	0.33	0.5226797490753269	0.5251251496964084	0.5432525705239252	0.1024086901677671	0.302816340703953	0.11312815292255907	0.19403060098593716	0.24949933519450385	0.31964522175605514	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
