i0	i1	r1	r2	r3	r4	r5	!o0	!o1	!o2	!o3	!o4	!o5	!o6	!o7	!o8	!o9	!o10	!o11	!o12	!o13	!o14	!o15	!o16	!o17	!o18	!o19	!o20	!o21
0.653061224	3.043638221	0.358549168	0.882629476	0.536714174	0.55335909	0.622298331	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.673469388	3.138751915	0.031438058	0.853086289	0.323875596	0.568554044	0.173570161	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.693877551	3.23386561	0.589493201	0.793795438	0.292734847	0.296784811	0.10092953	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.714285714	3.328979304	0.932843365	0.796842765	0.704149081	0.953348693	0.825058924	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.734693878	3.424092998	0.137438139	0.985506661	0.497413729	0.816763194	0.00867569	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.755102041	3.519206693	0.190006224	0.726686972	0.372082994	0.939709928	0.790169071	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.775510204	3.614320387	0.169721281	0.375390774	0.645291911	0.469568648	0.169155112	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.795918367	3.709434082	0.872111712	0.32574844	0.356268366	0.173718647	0.190481705	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.816326531	3.804547776	0.225248142	0.915895135	0.765567954	0.678179241	0.770699088	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.836734694	3.89966147	0.17832565	0.863908554	0.46309812	0.220523384	0.156309203	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.857142857	3.994775165	0.758411931	0.220133689	0.491566601	0.937179704	0.120634358	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.87755102	4.089888859	0.801792507	0.01956322	0.461573846	0.914714358	0.260940388	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.897959184	4.185002554	0.121588768	0.759016135	0.597768413	0.263557914	0.705177302	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.918367347	4.280116248	0.691147308	0.750832473	0.04452624	0.165639265	0.374648209	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.93877551	4.375229942	0.26555872	0.201467637	0.872350456	0.314860584	0.762001324	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.959183673	4.470343637	0.17867476	0.304138373	0.876094587	0.037271355	0.20069773	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.979591837	4.565457331	0.398938252	0.634585368	0.022290221	0.037776012	0.440703716	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1	4.660571026	0.467416085	0.003736207	0.880036558	0.57946707	0.264380796	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0	0	0.586848884	0.596868465	0.418436429	0.633062989	0.02581123	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.020408163	0.095164342	0.27644284	0.552698459	0.54941656	0.325926853	0.666143114	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.040816327	0.190328683	0.708442752	0.085196019	0.879551554	0.826846563	0.627629203	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.06122449	0.285493025	0.433602771	0.19401475	0.465447359	0.5938995	0.481158623	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.081632653	0.380657366	0.771034752	0.955017541	0.367183152	0.923653143	0.208151264	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.102040816	0.475821708	0.918333785	0.229885215	0.401735893	0.721646878	0.290244732	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.12244898	0.570986049	0.499553823	0.423258777	0.417321862	0.883158682	0.802412497	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.142857143	0.666150391	0.224302982	0.077948597	0.35991145	0.161912338	0.960801533	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.163265306	0.761314732	0.603550944	0.704735292	0.370156094	0.710475255	0.320081895	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.183673469	0.856479074	0.503947156	0.255100887	0.633590316	0.913112949	0.461496573	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.204081633	0.951643415	0.655437795	0.165405181	0.97583483	0.778903536	0.367754117	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.224489796	1.046807757	0.236383542	0.422723789	0.529857786	0.11470192	0.1907066	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.244897959	1.141972099	0.093955988	0.759581044	0.752001344	0.314428999	0.119315237	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.265306122	1.23713644	0.729163274	0.901556893	0.690925219	0.759124451	0.026266003	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.285714286	1.332300782	0.262694361	0.933260775	0.547962326	0.162842646	0.379920364	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.306122449	1.427465123	0.616120657	0.870110999	0.053345829	0.380016533	0.062861156	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.326530612	1.522629465	0.38700492	0.622025806	0.130708791	0.133217501	0.638536122	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.346938776	1.617793806	0.281915324	0.797434598	0.358150219	0.264773013	0.793448846	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.367346939	1.712958148	0.031771754	0.449493976	0.249605761	0.665574489	0.084663496	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.387755102	1.808122489	0.353188993	0.529209289	0.782488521	0.209337744	0.312366081	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.408163265	1.903286831	0.430635045	0.74110402	0.559420694	0.305922012	0.276772829	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.428571429	1.998451172	0.711600123	0.845563897	0.701842876	0.084045052	0.970337478	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.448979592	2.093615514	0.463568124	0.508047121	0.98546079	0.488456206	0.393144252	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.469387755	2.188779856	0.961023846	0.239661317	0.81160072	0.51156833	0.795375628	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.489795918	2.283944197	0.328873745	0.127450404	0.599941746	0.422559337	0.770223194	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.510204082	2.379108539	0.616200221	0.128026234	0.837755557	0.771508784	0.908608845	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.530612245	2.47427288	0.718060381	0.047455946	0.845311959	0.461336101	0.739263143	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.551020408	2.569437222	0.059993465	0.696745644	0.848728667	0.640882519	0.110359911	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.571428571	2.664601563	0.683654338	0.47962851	0.988107216	0.188778698	0.608942518	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.591836735	2.759765905	0.26873089	0.112088245	0.743781773	0.255742172	0.789338153	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.612244898	2.854930246	0.28240288	0.706163595	0.016013341	0.604253516	0.009806684	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.632653061	2.950094588	0.547982369	0.879753135	0.83821713	0.236395242	0.316596569	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.653061224	3.045258929	0.386751687	0.325656945	0.801165123	0.205853594	0.715799651	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.673469388	3.140423271	0.813412704	0.723872016	0.591538227	0.257157417	0.125944815	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.693877551	3.235587613	0.958790274	0.488735605	0.244311473	0.478262247	0.488814818	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.714285714	3.330751954	0.942400515	0.475052959	0.43197054	0.961306587	0.753797458	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.734693878	3.425916296	0.261526693	0.933639529	0.287328979	0.276125801	0.454107367	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.755102041	3.521080637	0.202011072	0.106168664	0.31921893	0.622879163	0.213976704	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.775510204	3.616244979	0.396480289	0.421881964	0.135666711	0.860533717	0.007575736	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.795918367	3.71140932	0.908296994	0.235255015	0.157064016	0.239177313	0.216777019	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.816326531	3.806573662	0.673894615	0.995405854	0.767657066	0.894056929	0.280333185	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.836734694	3.901738003	0.11207196	0.126801054	0.418377365	0.801331771	0.906639049	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.857142857	3.996902345	0.377723631	0.329192568	0.824229539	0.528896202	0.74165447	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.87755102	4.092066686	0.949171859	0.465874568	0.377360868	0.334992153	0.989068333	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.897959184	4.187231028	0.732909295	0.337068232	0.27041461	0.833044233	0.608297215	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.918367347	4.282395369	0.191322907	0.953942112	0.157293296	0.929192518	0.344974286	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.93877551	4.377559711	0.333950023	0.103492298	0.799127878	0.19096637	0.346361229	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.959183673	4.472724053	0.730242628	0.080905918	0.396792668	0.378667034	0.489393234	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.979591837	4.567888394	0.983581617	0.160401444	0.808075212	0.988156947	0.701262872	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1	4.663052736	0.106297134	0.26479501	0.713580243	0.253366846	0.521598902	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0	0	0.116410769	0.10572194	0.922221541	0.843029277	0.37206629	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.020408163	0.095214606	0.528336748	0.918710605	0.301958195	0.178656175	0.534892525	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.040816327	0.190429212	0.558027063	0.568951454	0.457117612	0.884949129	0.658326989	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.06122449	0.285643817	0.038277573	0.904041393	0.93868982	0.860641558	0.806903739	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.081632653	0.380858423	0.874579868	0.569251371	0.922480368	0.093823216	0.150766957	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.102040816	0.476073029	0.858245452	0.259627113	0.391697365	0.923315698	0.475022924	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.12244898	0.571287635	0.595764179	0.382779417	0.650774188	0.514505449	0.811515583	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.142857143	0.66650224	0.465946906	0.058463871	0.726969485	0.937672771	0.816623974	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.163265306	0.761716846	0.005967065	0.138530911	0.902142119	0.23838558	0.59531342	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.183673469	0.856931452	0.412287988	0.736707895	0.291296668	0.117679814	0.700026574	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.204081633	0.952146058	0.369961702	0.495747202	0.344887233	0.40487625	0.099991237	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.224489796	1.047360663	0.301668597	0.264149179	0.211929608	0.033964363	0.249684873	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.244897959	1.142575269	0.532598299	0.920987495	0.639806361	0.11711604	0.602699492	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.265306122	1.237789875	0.067999691	0.08099005	0.098982109	0.353305761	0.277879694	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.285714286	1.333004481	0.963659257	0.279250625	0.967029585	0.089057835	0.23777876	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.306122449	1.428219086	0.707113021	0.812678029	0.262376409	0.050493627	0.575229696	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.326530612	1.523433692	0.932269933	0.681071591	0.7256207	0.045213157	0.002824569	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.346938776	1.618648298	0.868271316	0.3927061	0.162355986	0.758843995	0.723626315	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.367346939	1.713862904	0.528462841	0.786306748	0.309045409	0.379674626	0.741415015	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.387755102	1.80907751	0.203982054	0.372708172	0.00106661	0.926639871	0.697736097	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.408163265	1.904292115	0.406785294	0.055361385	0.813715402	0.347640909	0.244132984	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.428571429	1.999506721	0.558930871	0.879840739	0.332433809	0.228989573	0.155003684	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.448979592	2.094721327	0.12794249	0.759901297	0.773167997	0.110518984	0.133929362	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.469387755	2.189935933	0.016873965	0.893356645	0.318540716	0.248072827	0.979126949	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.489795918	2.285150538	0.804732864	0.917630159	0.52704309	0.284781184	0.257537113	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.510204082	2.380365144	0.480673871	0.255440195	0.792937595	0.779471281	0.338265431	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.530612245	2.47557975	0.918937279	0.699502736	0.631870047	0.255105409	0.891560954	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.551020408	2.570794356	0.937870371	0.105787611	0.604790286	0.248256393	0.24678228	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.571428571	2.666008961	0.932968234	0.272783503	0.799779129	0.403928582	0.190030366	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.591836735	2.761223567	0.355411194	0.235080204	0.812501638	0.625734432	0.378108518	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.612244898	2.856438173	0.956197567	0.489649095	0.211603496	0.582395121	0.949618997	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.632653061	2.951652779	0.386215262	0.189412175	0.171416414	0.926224704	0.666358116	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.653061224	3.046867385	0.788812005	0.308572225	0.692439542	0.601783682	0.949396349	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.673469388	3.14208199	0.78151835	0.825898953	0.017447226	0.832973949	0.055610752	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.693877551	3.237296596	0.219272801	0.344513606	0.160584503	0.259847048	0.833892526	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.714285714	3.332511202	0.751495695	0.419105925	0.086934693	0.253286163	0.608318896	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.734693878	3.427725808	0.324078643	0.483987497	0.964872372	0.433101223	0.751420638	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.755102041	3.522940413	0.058133956	0.348601237	0.032782503	0.635173671	0.068084469	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.775510204	3.618155019	0.555278434	0.072355846	0.210780192	0.063952178	0.734015471	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.795918367	3.713369625	0.555022575	0.85985123	0.397883917	0.691312135	0.887089349	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.816326531	3.808584231	0.712402193	0.783244411	0.942278824	0.45064921	0.111010996	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.836734694	3.903798836	0.295568953	0.38383998	0.589083534	0.770808315	0.674753349	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.857142857	3.999013442	0.107152638	0.913764216	0.094253336	0.108406587	0.085193756	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.87755102	4.094228048	0.441649114	0.425209698	0.958393766	0.49526626	0.001732362	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.897959184	4.189442654	0.732926301	0.51425995	0.459420471	0.611635335	0.968632683	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.918367347	4.284657259	0.637052633	0.084381523	0.442913059	0.432864234	0.502157853	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.93877551	4.379871865	0.454240195	0.457596245	0.524021131	0.250080253	0.474700394	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.959183673	4.475086471	0.523053597	0.8660317	0.340868562	0.522630757	0.257058939	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.979591837	4.570301077	0.806278194	0.280532209	0.918168704	0.035756982	0.893464956	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1	4.665515683	0.816455295	0.54446081	0.708433117	0.680835377	0.51319622	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0	0	0.130516928	0.388522885	0.399584352	0.582937323	0.939544901	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.020408163	0.095264491	0.133551988	0.505808899	0.550442826	0.52238589	0.894076599	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.040816327	0.190528983	0.422846806	0.005326318	0.7435528	0.650030933	0.554684981	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.06122449	0.285793474	0.207291305	0.167732762	0.447867694	0.41235039	0.39370675	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.081632653	0.381057965	0.405495198	0.070082992	0.647283358	0.680064365	0.971723261	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.102040816	0.476322457	0.630795392	0.789076007	0.515865121	0.126199104	0.608682212	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.12244898	0.571586948	0.188737766	0.137074131	0.77346264	0.505559183	0.902285382	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.142857143	0.666851439	0.980220881	0.225226227	0.618471746	0.242087614	0.860498007	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.163265306	0.762115931	0.213827396	0.217154446	0.355636775	0.493962769	0.79745467	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.183673469	0.857380422	0.476245791	0.959268314	0.579466382	0.014479616	0.087505977	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.204081633	0.952644913	0.481379054	0.414893252	0.36716265	0.801387009	0.748831862	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.224489796	1.047909405	0.979432433	0.044706301	0.72366291	0.885633637	0.64473289	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.244897959	1.143173896	0.901850395	0.161747934	0.115819453	0.075261501	0.746811515	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.265306122	1.238438387	0.464113246	0.43244074	0.458868858	0.979955223	0.439812354	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.285714286	1.333702879	0.754602537	0.823132073	0.267772771	0.900609525	0.693566886	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.306122449	1.42896737	0.452701799	0.522852028	0.765971823	0.895942126	0.154573081	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.326530612	1.524231861	0.022791577	0.466029754	0.727435818	0.52000664	0.780148433	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.346938776	1.619496353	0.632476387	0.683255269	0.40309219	0.861427115	0.654364394	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.367346939	1.714760844	0.862128667	0.613846998	0.50387323	0.873883167	0.580265868	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.387755102	1.810025335	0.825588379	0.901654841	0.349467886	0.850048965	0.07098985	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.408163265	1.905289827	0.757082304	0.886479828	0.67974497	0.805683721	0.487737117	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.428571429	2.000554318	0.08659705	0.709642427	0.515712562	0.570359424	0.460157786	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.448979592	2.095818809	0.378732905	0.526117876	0.865388981	0.355498038	0.93025208	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.469387755	2.191083301	0.297142597	4.45E-04	0.029316035	0.333699951	0.380647827	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.489795918	2.286347792	0.660202579	0.943091322	0.068493454	0.426129312	0.12901286	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.510204082	2.381612283	0.691979345	0.392543553	0.467731465	0.682959114	0.219930638	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.530612245	2.476876775	0.789973667	0.581108219	0.738910058	0.747167659	0.041976402	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.551020408	2.572141266	0.152662944	0.34495048	0.256121377	0.321547364	0.599767498	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.571428571	2.667405758	0.347705905	0.597517963	0.85851245	0.985487868	0.527839185	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.591836735	2.762670249	0.353511958	0.317139686	0.072810061	0.320403332	0.735355546	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.612244898	2.85793474	0.594213809	0.081776211	0.337604464	0.054692189	0.698568365	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.632653061	2.953199232	0.338454948	0.884798294	0.512717464	0.800571654	0.192873237	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.653061224	3.048463723	0.415551107	0.794075256	0.652235281	0.161370446	0.890196797	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.673469388	3.143728214	0.387072291	0.87197368	0.44752552	0.289869466	0.092819957	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.693877551	3.238992706	0.814768796	0.696142906	0.6108794	0.892651488	0.674764587	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.714285714	3.334257197	0.024208828	0.240858915	0.491054793	0.734384464	0.440332619	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.734693878	3.429521688	0.363593537	0.867502249	0.374291495	0.697371157	0.860702993	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.755102041	3.52478618	0.311259124	0.69237152	0.729305764	0.709025146	0.928701088	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.775510204	3.620050671	0.155366491	0.753023702	0.368947342	0.442284144	0.484620909	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.795918367	3.715315162	0.59052573	0.67384538	0.406845665	0.716069211	0.258593619	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.816326531	3.810579654	0.541065312	0.07138941	0.532333956	0.335097861	0.384368201	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.836734694	3.905844145	0.239460709	0.7645693	0.574698418	0.58663361	0.743041967	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.857142857	4.001108636	0.048704533	0.129129639	0.407453206	0.397708874	0.061414459	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
