TEMP  HUMID  SOLAR  WIND  !WBE  !WBCW  !WBHW 			
g8112813	53	0.002	630.5	13.08	922.29	4.7	2
g8112814	53.6	0.002	350.8	11.24	946.11	4.6	2.2
g8112815	54.1	0.002	298.1	11.61	956.53	4.8	2.3
g8112816	54.3	0.0021	118	11.52	958.44	4.7	2.5
g8112817	52.9	0.0024	35	13.15	935.81	4.7	2.5
g8112818	51.8	0.0025	2.8	12.25	814.44	4.6	2.6
g8112819	50.4	0.0025	1.6	11.78	765.45	4.6	2.9
g8112820	49.9	0.0025	1.7	12.19	755.31	4.6	3
g8112821	48.9	0.0027	1.8	12.34	750.9	4.5	2.9
g8112822	47.3	0.0028	1.8	13.31	730.28	4.5	3.3
g8112823	45.7	0.0027	2	13.74	714.53	4.3	3.3
g811290	45	0.0026	2.2	12.38	668.73	4.2	3.1
g811291	44.4	0.0026	2.2	11.59	613.39	4.1	3.3
g811292	43.7	0.0024	2.2	11.37	609.9	4.1	3.5
g811293	43.8	0.002	2.2	9.43	603.39	4	3.5
g811294	43.7	0.0016	2.3	9.51	587.14	4	3.6
g811295	43.5	0.0014	2.3	9.9	581.71	3.9	3.8
g811296	43.4	0.0014	2.3	9.95	583.09	3.9	3.8
g811297	43.1	0.0015	2.5	8.32	622.16	3.9	3.8
g811298	42.9	0.0016	21.9	6.94	692.9	4	3.7
g811299	42.8	0.0015	95.3	8.13	843.18	4	3.5
g8112910	43.7	0.0014	125.1	9.07	921.46	4.2	3.5
g8112911	44	0.0012	133.6	9.37	950.02	4.4	3.3
g8112912	45.2	0.0011	220.3	9.48	964.81	4.5	3.5
g8112913	46.6	0.0011	277.6	9.99	945.59	4.4	3
g8112914	48.1	0.001	252.5	11.18	949.26	4.5	3
g8112915	50.3	0.0008	416.7	11.24	961.71	4.6	2.8
g8112916	50.4	0.0009	157	11.31	955.85	4.5	3.1
g8112917	50	0.001	63.8	8.48	928.33	4.5	3
g8112918	49.4	0.0011	5.5	5.43	825.33	4.6	2.5
g8112919	48.2	0.0011	1.8	6.25	781.46	4.4	3.1
g8112920	47.3	0.0013	1.8	4.66	772.38	4.3	2.9
g8112921	46	0.0014	2	4.57	784.86	4.3	3.1
g8112922	44.7	0.0014	2.2	3.48	761.76	4.2	3
g8112923	44.4	0.0015	2.2	3.08	734.43	4	3.1
g811300	44.2	0.0016	2.2	2.46	715.61	4.1	3
g811301	43.8	0.0017	2.2	2.53	675.44	3.9	3.3
g811302	43.7	0.0017	2.2	3	652.03	4	3.3
g811303	43.6	0.0019	2.3	4.43	615.98	3.9	3.5
g811304	42.6	0.0021	2.3	4.4	595.79	3.8	3.4
g811305	42.3	0.0022	2.3	4.35	593.86	3.8	3.4
g811306	42.5	0.0021	2.3	2.58	588.89	3.8	3.3
g811307	42.4	0.0023	2.5	1.9	630	3.7	3.7
g811308	43.2	0.0025	11.1	1.18	710.63	3.8	3.3
g811309	43.2	0.0031	31.1	2.31	849.95	3.8	3
g8113010	42.9	0.0038	48.7	1.99	917.85	4.2	3
g8113011	42	0.0039	119.5	4.09	948.2	4.2	2.9
g8113012	42.7	0.0038	153.6	1.93	963.31	4.3	2.8
g8113013	43.4	0.0037	184.9	1.69	940.51	4.3	2.9
g8113014	44	0.0035	135.8	3.93	955.76	4.3	2.9
g8113015	44.1	0.0034	74.3	5.47	966.73	4.4	3
g8113016	44.4	0.0035	71.6	5.5	960.45	4.1	3.2
g8113017	43.9	0.0038	19.9	3.65	925.47	4.3	2.5
g8113018	42.8	0.0043	3.6	2.82	829.96	4.1	3.1
g8113019	42.6	0.0043	2.3	1.94	773.32	4	2.9
g8113020	42.6	0.0042	2.2	1.64	747.04	3.9	3.1
g8113021	42.7	0.0043	2.2	1.99	748.12	3.8	3
g8113022	42.7	0.0047	2.2	4.11	744.37	3.8	3.2
g8113023	42.7	0.0049	2.2	2.05	746.2	3.7	3.1
g81210	42.8	0.0048	2.2	1.58	726.43	3.7	3
g81211	42.9	0.0047	2.2	1.05	691.18	3.7	3.1
g81212	42.7	0.0047	2.2	0.7	668.94	3.7	3
g81213	42.9	0.0047	2.2	1.76	630.92	3.6	3.2
g81214	42.8	0.0047	2.2	1.07	599.22	3.6	3.2
g81215	43	0.0045	2.2	0.15	596.39	3.5	3.2
g81216	43.2	0.0043	2.2	0.15	601.09	3.5	3.2
g81217	43	0.0047	2.3	0.07	634.29	3.5	3.2
g81218	42.6	0.0051	19.2	0.89	713.02	3.5	3.2
g81219	43.5	0.0046	87.5	0.78	858.01	3.8	3
g812110	44.9	0.0039	191	1.04	923.9	4	2.8
g812111	46.6	0.003	196.1	0.2	948.47	4.2	2.8
g812112	47.6	0.0029	192.9	1.06	957.1	4.2	2.7
g812113	48	0.0026	166.8	1.29	945.78	4.2	2.4
g812114	48.5	0.0025	156.1	0.31	953.8	4.2	2.4
g812115	48.5	0.0025	99	1.1	956.79	4.2	2.6
g812116	48.5	0.0027	58.7	1.32	939.32	4.3	2.5
g812117	48.6	0.0026	26.2	2.04	908	4.1	2.5
g812118	48.2	0.0026	3.7	2.23	783.31	4.4	2.7
g812119	48.3	0.0027	1.8	1.25	707.73	4	2.6
g812120	47.9	0.0029	1.8	1.2	676.62	4	2.9
g812121	48.1	0.003	1.8	1.33	656.97	3.9	2.7
g812122	47.9	0.0031	1.8	0.06	655.17	4	2.8
g812123	48	0.0037	1.7	1.26	654.09	3.8	3.1
g81220	46	0.0049	2	2.36	647.41	3.9	3.6
g81221	44.2	0.0052	2	3.24	602.86	3.9	2.8
g81222	44	0.005	2.1	3.93	593.49	3.9	3.5
g81223	43.4	0.005	2.2	5.65	588.76	3.8	3.4
g81224	43.1	0.0054	2.3	3.82	574.31	3.8	3.2
g81225	43.4	0.0055	2.2	4.02	565.9	3.8	3
g81226	43.5	0.0055	2.1	3.52	566.25	3.8	3
g81227	43.2	0.0057	2.2	4.2	563.43	3.7	3.2
g81228	43.4	0.0056	13.3	3.41	548.52	3.6	3.1
g81229	44.4	0.0057	64.6	3.1	552.95	3.7	3.1
g812210	46.4	0.0055	181.7	3.73	571.28	3.7	2.9
g812211	48.8	0.005	216.8	4.83	598.57	3.7	3.4
g812212	49.4	0.0045	200.7	6.45	614.26	3.9	3.1
g812213	50.4	0.0042	195.6	4.09	617.98	3.8	2.6
g812214	51.6	0.0038	168.3	6.13	625.68	3.8	3.1
g812215	52.8	0.0032	133.4	5.93	622.66	3.9	3.2
g812216	53.4	0.003	79.9	5.06	626.93	3.9	2.8
g812217	53.3	0.003	34.3	4.63	631.95	3.8	2.8
g812218	52.7	0.0031	3.8	0.95	629.58	3.8	2.8
g812219	52.3	0.0032	1.7	1.7	619.11	3.8	3.3
g812220	51.3	0.0034	1.6	4.21	612.6	3.9	3.3
g812221	50.5	0.0038	1.7	4.6	613.79	3.8	3.4
g812222	51.3	0.0036	1.7	6.6	607.83	3.9	3.1
g812223	52.3	0.0029	1.7	9.79	614.82	3.9	3.2
g81230	51.8	0.0022	1.7	10.25	608.67	4	3.1
g81231	51.1	0.0018	1.8	9.36	600.17	3.8	3.2
g81232	49.4	0.0017	1.8	9.79	591.29	3.9	3.3
g81233	48	0.0016	2	11.72	580.08	3.8	3.3
g81234	46.5	0.0015	2.2	10.11	581.03	3.8	3.4
g81235	44.7	0.0015	2.2	9.97	577.18	3.8	3.4
g81236	43.3	0.0016	2.3	8.86	571.48	3.7	3.4
g81237	41.3	0.0017	2.7	11.2	575.69	3.6	3.6
g81238	39	0.0019	28.7	9.89	557.51	3.5	3.5
g81239	39.6	0.0016	241	10.86	555.11	3.6	3
g812310	42.1	0.0011	402.5	9.06	566.49	3.5	3
g812311	43.9	0.001	532.4	9.22	583.13	3.5	2.8
g812312	46.4	0.0008	550.4	9.29	602.27	3.5	3.5
g812313	50	0.0003	602.2	9.29	606.44	3.6	2.8
g812314	52.5	0.002816	631.9	8.29	629.35	3.7	2.7
g812315	53.3	0	521.1	9.48	649.82	3.7	3.1
g812316	53.6	0.00322	306.4	8.01	664.36	3.8	3.3
g812317	52.3	0.0001	81.4	5.86	673.8	3.8	2.6
g812318	50.1	0.0003	4.7	4.22	668.65	3.7	2.9
g812319	47.8	0.0005	2.1	3.8	665.59	3.6	3.1
g812320	47.3	0.0006	2.3	2.58	669.74	3.5	3.4
g812321	46.4	0.0006	2.3	2.99	682.7	3.5	3
g812322	45.1	0.0007	2.5	1.37	673.41	3.4	3.4
g812323	44.7	0.0008	2.6	0.85	655.13	3.5	3.8
g81240	43.6	0.001	2.6	0.22	635.92	3.4	3.8
g81241	41.4	0.0012	2.6	1.47	616.15	3.4	3.8
g81242	41.5	0.0012	2.7	0.24	596.91	3.4	3.3
g81243	44.2	0.0007	2.6	1.49	594.87	3.4	3.8
g81244	43.6	0.0008	2.6	1.56	584.96	3.3	3.9
g81245	41	0.0015	2.6	2.38	584.54	3.4	3.7
g81246	38.7	0.0019	2.8	4.06	585.01	3.4	4.4
g81247	38.1	0.0017	3.1	6.82	621.74	3.4	3.6
g81248	40	0.0017	40.4	1.66	710.07	3.5	3.9
g81249	41.9	0.0018	209.5	1.96	857.05	3.7	2.8
g812410	46.8	0.0017	386.9	5.31	924.58	4	2.9
g812411	51.1	0.0014	535.3	7.48	944.41	4.2	2.8
g812412	55.7	0.0013	629	7.95	949.74	4.4	2.4
g812413	58.7	0.0013	654.9	7.43	929.02	4.5	2.5
g812414	60.1	0.0012	610.9	8.97	936.92	4.5	2.3
g812415	62	0.0011	504.6	9.87	946.9	4.6	2.2
g812416	63	0.0013	344	8.17	948.78	4.7	2.2
g812417	62.6	0.0015	157.5	6.14	937.31	4.7	2.4
g812418	60.3	0.0017	12.6	7.45	841.68	4.6	2.3
g812419	57.3	0.0021	1.2	7.97	791.75	4.6	2.9
g812420	55.3	0.0023	1.5	8.8	770.7	4.5	2.9
g812421	53.1	0.0028	1.6	9.59	769.01	4.4	2.9
g812422	53	0.0034	1.7	6.8	746.03	4.4	2.4
g812423	52.1	0.0033	1.8	2.81	682.12	4.3	3.1
g81250	49.6	0.0032	1.8	8.5	651.06	4.1	3.3
g81251	49.1	0.0034	2	5.45	624.49	4.2	2.4
g81252	48.9	0.0031	2	10.15	597.12	4	3.1
g81253	48.3	0.0033	2.1	5.84	584.82	4	3.3
g81254	47.4	0.0037	2.2	5.85	572.41	4	3.4
g81255	46.6	0.0035	2.1	5.11	566.17	3.9	2.9
g81256	45.9	0.0033	2.1	10.27	564.13	3.9	3
g81257	46.3	0.0035	2.2	5.13	602.32	3.9	3.2
g81258	47.1	0.0038	37	7.85	695.88	3.9	3.5
g81259	48.4	0.0036	197.8	8.91	835.4	4.2	2.4
g812510	53.4	0.0037	371.3	8.14	899.13	4.4	2.5
g812511	58.8	0.0043	515.3	13.62	923.22	4.6	2.2
g812512	62.7	0.0046	607.5	10.24	928.29	4.7	2.2
g812513	65.5	0.0049	633.9	10.05	920.97	4.7	2
g812514	66.7	0.0051	593.4	11.51	933.69	4.7	2.1
g812515	67.8	0.0057	488	9.12	935.37	4.9	1.7
g812516	68.1	0.0061	332.8	9.86	933.17	4.8	1.9
g812517	67.6	0.0064	150.9	9.31	908.11	4.8	1.8
g812518	65.1	0.0068	11.6	8.26	800.83	4.7	1.9
g812519	62.9	0.0074	0.9	8.05	743.38	4.7	2
g812520	61	0.0077	0.9	8.25	722.21	4.6	1.9
g812521	59	0.008	1	7.87	730.13	4.6	2.2
g812522	57.6	0.0082	1.2	7.14	727.98	4.6	2.3
g812523	56.1	0.0083	1.4	7.51	693.42	4.6	2.5
g81260	55	0.0086	1.5	7.55	654.69	4.7	2.8
g81261	54.1	0.0088	1.5	8.36	627.18	4.7	2.9
g81262	53.1	0.0057	1.6	8.07	610.64	4.6	2.9
g81263	53.1	0.006089	1.6	7.56	597.43	4.7	2.9
g81264	53.8	0.006431	1.5	8.21	583.44	4.6	2.8
g81265	54.8	0.007655	1.5	7.06	578.73	4.6	2.4
g81266	56	0.008123	1.2	9.38	574.71	4.7	2.3
g81267	56.8	0.008268	1.2	6.8	600.46	4.6	2.5
g81268	57.5	0.008782	12.6	5.89	689.22	4.7	2.3
g81269	57.8	0.007871	66.5	10.24	832.95	4.9	2.3
g812610	59.4	0.007526	212.4	8.43	898.17	4.6	2.1
g812611	62.5	0.0116	425	6.79	938.53	4.9	2.1
g812612	67.5	0.0102	583.1	6.94	953.11	4.8	1.9
g812613	70.8	0.009	482.1	4.59	938.36	5	1.8
g812614	74	0.0078	576.3	8.28	942.98	5.9	1.7
g812615	75.5	0.0075	471.9	7.73	950.68	5.7	1.6
g812616	75.3	0.0071	313.7	9.2	946.01	5.9	1.7
g812617	74.8	0.0075	140.9	7.46	911.45	5.9	1.7
g812618	72.5	0.0089	9.9	4.29	800.19	5.9	1.8
g812619	69.2	0.0101	0.4	4.45	766.54	4.9	1.9
g812620	67.8	0.0106	0.5	3.86	754.35	4.8	1.8
g812621	66.3	0.0111	0.6	2.82	765.69	5	1.9
g812622	65	0.0116	0.7	2.45	760.06	5	1.8
g812623	63.5	0.0121	0.7	1.51	745.32	4.5	1.8
g81270	62.2	0.008333	0.9	0.13	700.13	4.6	2
g81271	62.2	0.00911	1	1.32	644.27	4.6	2.1
g81272	61.4	0.009889	1	1.64	634.04	4.8	2
g81273	59.8	0.00863	1	4.43	611.2	4.7	2.6
g81274	56.6	0.0087	1.1	4.96	598.86	4.6	2.6
g81275	53.4	0.007	1.2	7.84	590.72	4.7	2.7
g81276	51.6	0.0057	1.5	11.88	590.67	4.6	2.9
g81277	50.4	0.0054	1.6	8.86	625.93	4.3	2.8
g81278	48.9	0.0052	17.2	7.51	703.08	4.3	2.6
g81279	48.8	0.005	55	8.96	844.14	4.5	2.5
g812710	50.4	0.0051	195.9	8.12	906.78	4.5	2.3
g812711	53.1	0.0054	279.1	8.92	934.4	4.6	2.5
g812712	55.2	0.0057	443.5	10.92	932.51	4.7	2.3
g812713	57.8	0.0058	495.3	10.11	914.29	4.5	1.9
g812714	56.9	0.0061	213.7	10.61	927.35	4.5	2.1
g812715	55.8	0.0062	101.2	11.03	948.41	4.7	2.5
g812716	56	0.0059	59.2	12.91	938.59	4.6	2.3
g812717	53.8	0.0056	17	14.42	900.92	4.7	2.6
g812718	51.3	0.0053	2.9	11.5	791.89	4.5	2.6
g812719	48.8	0.0051	1.7	14.34	746.82	4.3	2.9
g812720	46.6	0.005	1.8	14.58	739.16	4.4	3.1
g812721	45.5	0.0048	2	12.29	739.4	4.2	3.1
g812722	44.7	0.0048	2	14.29	725.09	4.3	3.1
g812723	43.4	0.0049	2.2	14.7	707.59	4	3
g81280	42	0.005	2.2	15.31	688.03	4	3
g81281	40.5	0.0046	2.3	14.32	657.82	4	3.1
g81282	39.2	0.0044	2.5	15.63	641.05	3.8	3.2
g81283	38.2	0.0038	2.6	14.32	632.58	3.8	3.3
g81284	37.4	0.0037	2.6	14.62	616.23	3.7	3.4
g81285	36.5	0.0037	2.7	14.42	602.76	3.7	3.5
g81286	36.3	0.0038	2.7	14.46	599.31	3.6	3.5
g81287	35.5	0.0035	2.8	15.13	650.29	3.5	3.5
g81288	34.6	0.0033	7.5	14.8	715.46	3.5	3.6
g81289	34.4	0.0032	37.7	14.89	839.89	3.5	3.6
g812810	34.7	0.0032	49.4	13.79	891.07	3.6	3.7
g812811	35	0.0032	90.2	14.1	908.68	3.8	3.6
g812812	35.9	0.0032	103.6	14.95	914.7	3.7	3.4
g812813	36.8	0.0031	193.4	13.9	896.8	3.8	3.8
g812814	39.2	0.0031	289.8	14.79	908.14	3.9	3.9
g812815	41.6	0.0031	416.2	15.49	925.12	3.8	4.1
g812816	42.9	0.0032	223.2	15.51	917.51	3.9	3.9
g812817	44.3	0.0033	142.7	12.31	880.38	4	3.7
g812818	43.8	0.0034	12.8	10.09	743.86	4	3.8
g812819	42.8	0.0035	2.3	6.76	667.98	3.7	3.9
g812820	42.2	0.0034	2.5	6.05	651.67	3.6	3.3
g812821	40.9	0.0034	2.6	7.3	650.22	3.5	3.7
g812822	39.9	0.0034	2.7	6.51	651.77	3.5	3.6
g812823	38.4	0.0034	2.8	5.92	649.26	3.4	4
g81290	37.2	0.0034	2.8	5.61	640.28	3.5	3.9
g81291	36	0.0035	2.9	4.54	623.26	3.5	4.1
g81292	34.6	0.0035	3.1	5.75	571.78	3.4	4.2
g81293	33.4	0.0034	3.2	5.66	557.79	3.4	4.7
g81294	33.3	0.0034	3.2	4.27	555.86	3.4	4.8
g81295	34.2	0.0034	3.3	2.43	552.65	3.4	4.8
g81296	35.4	0.0034	3.2	0.04	548.64	3.4	4.7
g81297	33.2	0.0035	3.2	0.39	543.76	3.3	4.8
g81298	32.8	0.0036	39.7	0.99	528.3	3.4	4.8
g81299	34.7	0.0035	195.4	1.23	533.46	3.4	3.5
g812910	39.9	0.0033	371.3	3.85	558.52	3.4	4.1
g812911	44.3	0.003	519.2	5.84	572.95	3.6	3.7
g812912	48.7	0.0031	612.9	7.52	585.44	3.7	3.5
g812913	52.7	0.0026	644.1	10.38	600.48	3.8	3.5
g812914	55.3	0.0023	606.6	8.22	616.62	4	3.1
g812915	57.1	0.0022	503.6	8.46	621.83	4	3.3
g812916	58.2	0.0022	345.9	9.75	622.07	4.1	3.1
g812917	57.7	0.0024	159.2	10.47	624.75	4	3.5
g812918	55.7	0.0026	13.6	7.42	627.38	4	3.3
g812919	53.8	0.0028	1.2	7.66	616.57	3.9	3.7
g812920	51.8	0.003	1.6	7.15	613.09	3.9	3.4
g812921	49.7	0.0033	1.7	8.23	622.35	3.8	3.4
g812922	48	0.0038	1.8	7.22	626.64	3.9	4.2
g812923	46.5	0.0038	2	9.57	622.29	3.8	3.8
g812100	45.4	0.0043	2.1	8.73	603.55	3.9	3.9
g812101	44.8	0.0045	2.1	7.97	580.25	3.9	3.5
g812102	44.8	0.0043	2.1	7.57	577.28	3.8	4.5
g812103	45.1	0.0042	2.1	8.35	573.36	3.9	3.9
g812104	44.9	0.0043	2.1	10.59	568.57	3.9	4.6
g812105	44.8	0.0043	2.2	9.82	564.18	3.9	4.2
g812106	44.4	0.0043	2.1	9.84	561.67	3.9	4.2
g812107	44.2	0.0042	2.3	10.53	553.02	3.9	4.4
g812108	45.2	0.0044	32.1	10.75	534.57	3.9	4.3
g812109	48.1	0.0048	190.5	8.36	536.11	3.9	2.8
g8121010	53.8	0.0051	365.9	11.23	541.52	3.9	3.1
g8121011	58.6	0.0048	508.9	11.5	573.09	4.2	3.3
g8121012	62.1	0.0044	606.6	12.16	581.38	4.4	2.8
g8121013	65.2	0.0041	636.8	12.82	598.27	4.4	2.7
g8121014	67.2	0.0037	600.7	12.65	611.33	4.6	2.6
g8121015	68.5	0.0032	495.8	13.92	610.96	4.4	2.5
g8121016	69	0.0032	324	11.35	609.88	4.3	2.5
g8121017	68.3	0.0035	136.3	10.7	619.23	4.5	2.3
g8121018	65.8	0.0046	5.9	10.78	617.68	4.6	2.7
g8121019	63	0.0063	0.6	13.97	639.01	4.3	2.5
g8121020	60.8	0.0076	0.7	11.43	644.23	4.4	2.5
g8121021	59	0.0085	1	8.61	651.87	4.2	2.9
g8121022	58.3	0.0093	1.1	6.64	644.87	4.1	2.7
g8121023	57.8	0.01	1.1	5.49	633.07	4.1	2.9
g812110	57.3	0.005993	1.2	7.84	610.72	4.1	2.9
g812111	56.6	0.0098	1.2	6.36	601.09	4.1	2.6
g812112	54.9	0.005769	1.2	6.77	596.85	4.5	3.4
g812113	54.5	0.0081	1.2	8.36	582.84	4.5	3.4
g812114	46.8	0.0044	1.6	13.95	578.54	4.3	3.6
g812115	43.5	0.004	2	13.1	587.14	3.9	3.6
g812116	41	0.004	2.2	12.61	595.09	3.8	3.7
g812117	39.2	0.0038	2.3	13.17	639.59	3.8	3.9
g812118	37.5	0.0035	20.4	11.51	718.91	3.8	4.3
g812119	37.5	0.0032	158.3	13.09	832.44	3.9	4
g8121110	38.2	0.003	333.2	15	890.03	4.1	3.7
g8121111	39.7	0.003	476.2	12.39	909.61	4.3	2.9
g8121112	41.3	0.0029	513.8	14.12	917.53	4.2	3.8
g8121113	40.7	0.0029	295.2	16.18	913.69	4.2	3.8
g8121114	40.4	0.0029	267.8	16.04	931.96	4.4	3.6
g8121115	39.6	0.0028	150.5	16.74	941.04	4.4	3.7
g8121116	38.8	0.0028	71.9	15.78	922.86	4.3	3.6
g8121117	37.4	0.0027	32.3	15.66	899.02	4.3	3.8
g8121118	35.3	0.0026	4.7	16.48	783.26	4.2	4.1
g8121119	33.8	0.0025	2.7	14.82	731.17	3.9	4.2
g8121120	32.5	0.0025	2.8	15.98	728.31	3.8	4.4
g8121121	31.5	0.0024	2.9	17.13	716.16	3.7	4.4
g8121122	31.6	0.0024	3.1	13.63	707.01	3.6	4.4
g8121123	31.5	0.0023	3.1	14.43	696.89	3.6	4.5
g812120	31.7	0.0023	3.1	13.54	659.31	3.5	4.5
g812121	31.6	0.002	3.1	14.84	627.32	3.5	4.7
g812122	30.4	0.0018	3.2	14.45	610.3	3.4	4.7
g812123	29.8	0.0016	3.2	13.83	589.7	3.3	4.8
g812124	29.8	0.0015	3.2	12.17	582.53	3.4	4.9
g812125	29.5	0.0014	3.2	13.27	580.69	3.3	4.9
g812126	28.1	0.0013	3.3	13.92	574.58	3.3	5
g812127	27.9	0.0014	3.3	12.28	617.81	3.3	5
g812128	27.9	0.0013	12.1	12.08	694.93	3.3	4.9
g812129	27.5	0.0013	114.3	13.12	834.95	3.5	4.9
g8121210	27.1	0.0013	280	14.52	902.07	3.5	4.5
g8121211	27.1	0.0013	295.2	9.58	931.45	3.5	4.5
g8121212	30.3	0.0013	600.7	11.39	935.23	3.6	4
g8121213	33.2	0.0011	638.8	13.32	929.35	3.9	3.9
g8121214	36	0.0009	607.5	10.65	947.23	4	3.7
g8121215	37.7	0.0008	507.5	10.58	948.24	4	3.7
g8121216	38.7	0.0007	354.2	9.29	931.19	3.9	3.9
g8121217	38.6	0.0007	167.5	8.32	887.98	4	3.6
g8121218	37.1	0.0009	15.8	4.83	781.86	3.7	3.5
g8121219	36.2	0.0011	2.9	1.8	723.05	3.6	3.9
g8121220	34	0.0011	3.2	4	712.06	3.5	3.8
g8121221	32.6	0.0011	3.2	3.84	704.13	3.5	4.2
g8121222	32.2	0.0012	3.3	3.91	697	3.5	3.9
g8121223	32.4	0.0011	3.3	0.53	691.75	3.4	4.2
g812130	31.9	0.0012	3.4	1.27	658.42	3.5	4.1
g812131	31	0.0012	3.6	1.27	625.57	3.3	4.3
g812132	31.1	0.0012	3.6	0.14	616.59	3.2	4.3
g812133	32	0.0012	3.6	0.14	612.54	3.3	4.4
g812134	31.3	0.0012	3.7	0.01	602.66	3.2	4.3
g812135	30.4	0.0015	3.7	0.27	604.49	3.2	4.5
g812136	29.3	0.0015	3.7	2.4	610.86	3.3	4.4
g812137	27.4	0.0013	3.9	4.28	648.04	3.2	4.5
g812138	27.9	0.0014	30.9	4.02	712.86	3.3	4.5
g812139	30	0.0014	186.6	6.25	839.33	3.4	3.6
g8121310	34	0.0007	363.5	7.4	894.73	3.6	4
g8121311	40.4	0.0003	514.8	8.41	937.34	3.7	3.7
g8121312	44.7	0.00224	613.4	8.13	941.3	3.9	3.4
g8121313	48.3	0.001577	644.6	6.17	927.68	4.1	3.4
g8121314	50.7	0.000989	606.6	4.7	937.85	4.2	3.4
g8121315	52	0.0001	506	4.26	934.17	4.5	3.4
g8121316	52.8	0.0006	350.8	4.18	918.19	4.5	3.3
g8121317	53.3	0.0006	163.2	4.19	888.31	4.3	3.7
g8121318	52.5	0.0009	13.8	1.85	760.82	3.7	3.4
g8121319	50.7	0.001	1.7	3.29	725.37	3.7	2.8
g8121320	49.2	0.0011	1.8	6.41	701.54	4.1	3.5
g8121321	47.9	0.0012	2	4.67	697.16	4	3.4
g8121322	45.6	0.0014	2.1	7.33	688.15	3.8	3.9
g8121323	44	0.0016	2.2	6.54	678.24	3.7	3.4
g812140	41.8	0.0019	2.3	8.67	626.52	3.6	4.2
g812141	40	0.0019	2.6	8.31	615.58	3.6	3.9
g812142	39.5	0.0019	2.7	7.31	601.64	3.4	3.9
g812143	38.7	0.002	2.7	5.96	596.03	3.4	3.7
g812144	37	0.0021	2.8	4.5	590.39	3.3	3.8
g812145	32.2	0.0022	3.1	2.64	587.33	3.2	4.3
g812146	35.6	0.0024	3.2	4.27	593.87	3.3	4.2
g812147	35.8	0.0026	3.1	4.89	617.54	3.4	4.4
g812148	36.3	0.0026	28.9	3.15	639.14	3.3	4.4
g812149	35.9	0.0025	178	2.66	754.59	3.4	3.4
g8121410	44.5	0.0027	349.3	4.68	827.59	3.5	3.9
g8121411	51.2	0.0028	475.8	6.42	852.03	4	3.3
g8121412	54.5	0.0036	502.1	8.66	856.76	4.1	3.1
g8121413	56.2	0.0038	395.2	12.16	842.98	4.2	3.1
g8121414	57.6	0.004	410.4	11.65	869.03	4.2	2.9
g8121415	59.7	0.0042	417.7	12.31	888.6	4.2	2.7
g8121416	60.1	0.0043	197.6	10.63	879.21	4.3	2.9
g8121417	60.7	0.0045	132.6	9.85	828.73	4.2	2.7
g8121418	59.5	0.0048	12.3	7.39	707.71	4.2	2.8
g8121419	57	0.0051	1.1	3.05	649.14	4	3.5
g8121420	55	0.005	1.1	6.82	625.54	3.9	2.9
g8121421	53.9	0.0052	1.2	6.8	620.57	3.8	3.3
g8121422	52.6	0.0055	1.4	7.44	625.4	3.8	3.7
g8121423	51.3	0.0058	1.4	9.62	633.04	3.8	3.3
g812150	50.2	0.006	1.5	9.14	611.14	3.8	3.7
g812151	50.2	0.0065	1.6	8.07	595.83	4.1	2.9
g812152	49.9	0.007	1.6	6.56	593.86	4.1	3.5
g812153	49.1	0.004711	1.7	7.4	588.19	4.2	3.6
g812154	49.4	0.0052	1.7	4.1	587.77	4.1	3
g812155	49	0.00483	1.7	2.95	588.39	4	3.4
g812156	48	0.004355	1.7	4.03	587.84	3.9	4.4
g812157	47.3	0.004984	1.8	5.94	617.89	4	3.3
g812158	47	0.004767	34.5	3.13	643.24	3.8	3.2
g812159	47.4	0.007	179.3	8.68	752.27	4	3
g8121510	48.6	0.006	342	9.05	826.71	4.2	3.2
g8121511	45.6	0.0033	486.5	17.71	855.51	4.1	3.5
g8121512	41.9	0.0021	586.1	18.71	870.12	4.2	3.5
g8121513	40.1	0.0018	618.3	18.62	851.13	4.1	3.8
g8121514	38.7	0.0014	585.1	19.24	858.84	4	4
g8121515	37.3	0.0011	486.5	17.88	850.61	4.1	3.8
g8121516	36	0.0009	335.2	17.2	844.89	3.7	3.8
g8121517	34	0.0008	152.2	16.43	787.43	3.6	3.8
g8121518	30.3	0.0008	12.1	15.27	670.95	3.6	4.1
g8121519	28.1	0.0008	3.6	14.38	625.03	3.3	4.3
g8121520	25.9	0.0007	3.7	14.77	609.82	3	4.6
g8121521	23.8	0.0007	3.8	15.67	597.64	3	4.7
g8121522	21.7	0.0007	3.9	15.34	593.09	2.8	4.8
g8121523	20.6	0.0007	4.3	12.09	585.76	3	4.9
g812160	19	0.0007	4.3	12.59	583.11	2.8	4.9
g812161	17.5	0.0008	4.7	10.63	577.79	2.9	4.9
g812162	16.8	0.0007	4.7	9.17	574.12	2.9	5.1
g812163	16	0.0008	4.5	7.34	570.05	2.8	5.2
g812164	15.4	0.0008	4.8	7.81	567.91	2.7	5.3
g812165	14.8	0.0008	4.8	8.37	565.06	2.7	5.4
g812166	13.8	0.0009	4.8	5	565.11	2.5	5.4
g812167	12.8	0.0009	5	7.64	560.81	2.4	5.5
g812168	12.7	0.0009	18.9	6.43	543.18	2.6	5.4
g812169	13.2	0.0009	64.8	7.33	556.12	2.7	5.4
g8121610	14.8	0.0009	140.5	7.2	565.18	2.7	5.4
g8121611	17.6	0.0008	256.1	7.83	574.25	2.7	5.3
